identifierHash,country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,country_short_list,x,y,kmeans
6412297233084559470,US,en,3,8,0,0,0,0.0,2,0,F,False,False,False,True,703,3199,US,-0.12921221549214576,-0.11182428019869856,0.0
-1450294526928489809,Austria,de,3,8,1,0,0,0.0,19,0,F,False,False,False,True,276,3199,Other,0.1540425472344304,-0.3374017308423955,0.0
-8426511583874504723,France,fr,3,8,0,0,0,0.0,0,1,F,False,False,False,True,703,3199,France,-0.15958818625370746,-0.08520972570939085,0.0
7724953286336765922,France,fr,3,8,1,0,0,0.0,0,0,M,False,False,False,True,430,3199,France,-0.1598126916513675,-0.07354009566658756,0.0
7269633175934401283,France,fr,4,9,2,0,0,0.0,0,0,F,True,False,True,True,347,3199,France,-0.15236360129602722,-0.05464374636366276,0.0
4194280759854894835,Spain,es,3,8,5,0,0,0.0,0,0,F,True,False,True,True,60,3199,Spain,-0.15018810469513924,-0.031717634727057305,0.0
-4959109699425427724,Italy,it,9,8,2,4,2,50.0,18,1,F,True,False,True,True,16,3199,Italy,0.15704637812465588,-0.2819118247392883,0.0
-3796059986469757276,France,fr,3,8,5,0,0,0.0,0,0,F,False,False,False,True,464,3199,France,-0.15025130085635313,-0.03182784120290284,0.0
606948245404148737,US,en,4,9,3,0,0,0.0,3,2,M,True,False,True,True,21,3199,US,-0.09505086821708243,-0.08812298460822333,0.0
5633581490773126006,Netherlands,en,5,8,318,0,0,0.0,17,13,F,True,False,True,True,15,3199,Netherlands,0.9177125340721106,2.98992489555492,1.0
1892242932996866987,Australia,en,9,9,1,0,0,0.0,0,0,M,True,False,True,True,702,3199,Australia,-0.14496887247363,-0.04470347341888629,0.0
-4233568144560664890,Australia,en,3,8,1,0,0,0.0,0,0,M,True,False,True,True,703,3199,Australia,-0.15985539598802934,-0.07361456687427523,0.0
-6416247946621531201,Romania,en,3,8,1,0,0,0.0,0,0,F,True,False,True,True,62,3199,Other,-0.15975512683125181,-0.07343970956977783,0.0
-2216236971056458323,Denmark,en,4,8,46,0,0,0.0,3,5,F,True,False,True,True,49,3199,Denmark,0.012687495638052767,0.35253166083915277,0.0
-6035153564267482021,Netherlands,en,3,8,0,0,0,0.0,2,0,F,False,False,False,True,703,3199,Netherlands,-0.12921221549214576,-0.11182428019869856,0.0
8733000612760929773,UK,en,4,9,1,0,0,0.0,0,1,M,False,False,False,True,674,3199,UK,-0.1521475429100145,-0.06632810697501965,0.0
8421864865409296634,Germany,de,3,8,1,0,0,0.0,2,0,F,False,False,False,True,12,3199,Germany,-0.12671244770733,-0.10120540116234689,0.0
2431615578886396510,US,en,4,10,8,1,0,0.0,1,0,M,False,False,False,False,11,3199,US,-0.1180040506151109,-0.00029504860788702475,0.0
-3109568954064452788,Spain,es,3,8,8,0,0,0.0,0,0,F,True,False,True,True,18,3199,Spain,-0.14300650283431926,-0.00041503066860171456,0.0
-6741294061094237653,Italy,it,3,8,0,0,0,0.0,1,0,M,False,False,False,True,585,3199,Italy,-0.1457111861158552,-0.09790242567457764,0.0
-2826267244877325033,US,en,3,8,0,0,0,0.0,1,0,M,False,False,False,True,700,3199,US,-0.14572917512214134,-0.09793379632983071,0.0
-1362494749552397280,US,en,5,8,0,0,0,0.0,0,3,F,False,False,False,True,616,3199,US,-0.1503200280993766,-0.07932854811984752,0.0
874361650232455995,US,en,3,8,2,0,0,0.0,0,0,F,True,False,True,True,674,3199,US,-0.157459182308965,-0.06317627369685853,0.0
727285249412595002,UK,en,3,8,3,0,0,0.0,0,0,F,False,False,False,True,591,3199,UK,-0.1550545216182534,-0.05272324995088814,0.0
4977465038714813628,Belgium,fr,4,8,1,0,0,0.0,0,1,M,True,False,True,True,348,3199,Belgium,-0.15517259016774973,-0.07058900452201378,0.0
8911145411610532147,France,fr,3,8,1,0,0,0.0,0,0,F,False,False,False,True,703,3199,France,-0.15985539598802934,-0.07361456687427523,0.0
-3752608915614622996,France,fr,3,8,0,1,0,0.0,0,0,F,True,False,True,True,703,3199,France,-0.1618836168257215,-0.08283036323616835,0.0
-811638421655172672,UK,en,3,8,2,0,0,0.0,1,0,F,False,False,False,True,669,3199,UK,-0.14094097126983654,-0.07706457525927396,0.0
6007499452378964954,Belgium,fr,7,8,1,0,0,0.0,0,0,F,False,False,False,False,701,3199,Belgium,-0.15198153319684277,-0.05724002520955981,0.0
-6559177839368356815,Italy,it,3,8,0,0,0,0.0,0,1,F,True,True,False,True,447,3199,Italy,-0.15954814116145313,-0.08513989190291447,0.0
-4528593976363752634,Germany,de,6,8,3,0,0,0.0,0,0,M,True,False,True,True,13,3199,Germany,-0.14905894485422042,-0.04028508124362646,0.0
7499750684239713288,Italy,it,3,8,42,0,0,0.0,1,0,F,True,False,True,True,19,3199,Italy,-0.04517220143949081,0.34032802980105636,0.0
-1281161282484397608,Italy,it,3,8,1,0,0,0.0,0,0,M,False,False,False,True,699,3199,Italy,-0.15985477028346282,-0.07361347572104908,0.0
8066840115614492503,Spain,es,3,8,0,4,0,0.0,0,0,F,False,False,False,True,149,3199,Spain,-0.16070658729346943,-0.07903548065043942,0.0
5649591799552995118,France,fr,3,8,2,0,0,0.0,0,1,F,False,False,False,True,409,3199,France,-0.15475884232615694,-0.06426876131421198,0.0
80030316306037244,Swiss,fr,8,8,10,0,0,0.0,0,0,F,True,False,True,False,699,3199,Swiss,-0.1284877369712177,0.0407274602378206,0.0
5242044163418804111,Canada,en,7,8,56,0,0,0.0,4,1,F,True,False,True,False,230,3199,Canada,0.04836299885747428,0.4598360469574197,0.0
-1929871363111085785,Denmark,en,4,8,0,0,0,0.0,0,1,M,False,False,False,True,14,3199,Denmark,-0.1575120211574065,-0.08092827554415351,0.0
5271922303685656817,Germany,de,4,8,1,0,0,0.0,0,4,F,False,False,False,True,381,3199,Germany,-0.14720109106458554,-0.07409233609189614,0.0
-5288010797295018900,France,fr,3,8,0,0,0,0.0,1,0,F,True,False,True,True,47,3199,France,-0.14562702885166448,-0.09775566556565467,0.0
3528004925637988515,US,en,3,8,2,0,0,0.0,0,0,F,True,True,False,True,613,3199,US,-0.15744964031432632,-0.06315963361015904,0.0
6955816889739549509,France,fr,7,8,0,0,2,100.0,0,0,M,True,False,True,True,25,3199,France,-0.15310159266189288,-0.06464163074003036,0.0
-4156069309788035941,France,fr,3,8,1,0,0,0.0,0,0,M,True,False,True,True,701,3199,France,-0.15985508313574603,-0.07361402129766212,0.0
-4457264180361042344,Spain,es,3,8,1,0,0,0.0,1,0,F,False,False,False,True,703,3199,Spain,-0.1433379670796089,-0.08750423237822347,0.0
4279175710761758292,Denmark,en,3,8,0,0,0,0.0,2,0,F,False,False,False,True,127,3199,Denmark,-0.12912211403457352,-0.11166715413412674,0.0
8939766879758306534,France,fr,3,8,1,0,0,0.0,0,0,F,True,False,True,True,290,3199,France,-0.15979079199154086,-0.07350190530367083,0.0
-6518490064701746406,Australia,en,3,8,0,0,0,0.0,1,0,F,False,False,False,True,315,3199,Australia,-0.14566895105761826,-0.09782877283180962,0.0
-6482361547664288562,Ireland,en,4,9,1,0,0,0.0,0,0,F,False,False,False,True,686,3199,Other,-0.15480830707899318,-0.06516660391610946,0.0
-3585518440572396152,Spain,es,3,8,4,0,0,0.0,12,1,F,True,False,True,True,648,3199,Spain,0.04819627336895638,-0.21014917913380193,0.0
-7904610463563785590,Italy,it,3,8,0,0,1,0.0,0,0,F,False,False,False,True,665,3199,Italy,-0.16165819222351865,-0.08261239728973836,0.0
-7758839916179540831,Denmark,en,3,8,10,0,0,0.0,7,0,F,False,False,False,True,31,3199,Denmark,-0.022603179373302428,-0.07678547081117071,0.0
-4280124562961874249,France,fr,3,8,11,0,0,0.0,10,0,F,True,False,True,True,640,3199,France,0.029245521152670602,-0.10819021308517641,0.0
9193900775992054546,Italy,it,3,9,20,0,0,0.0,0,1,F,False,False,False,True,17,3199,Italy,-0.10857128932150752,0.12793487993436714,0.0
73617813139463068,France,fr,3,8,2,0,0,0.0,4,0,M,False,False,False,True,12,3199,France,-0.09128591256953177,-0.11855434985371649,0.0
-2944509902060015801,France,fr,3,8,6,0,0,0.0,3,0,F,False,False,False,True,175,3199,France,-0.09826212965520668,-0.06298761957762819,0.0
2779713537862479494,Netherlands,en,3,10,4,0,0,0.0,1,0,F,False,False,False,True,102,3199,Netherlands,-0.12991683864581852,-0.04734948658654968,0.0
5265303271002606427,Italy,it,3,8,1,0,0,0.0,1,0,F,False,False,False,True,117,3199,Italy,-0.14324630136062047,-0.0873443784305862,0.0
1401544363026305152,Netherlands,en,3,8,4,0,0,0.0,0,1,M,False,False,False,True,18,3199,Netherlands,-0.14991432506286942,-0.04330133645329788,0.0
-246507454963647158,Spain,es,3,8,1,0,0,0.0,1,0,F,False,False,False,True,609,3199,Spain,-0.1433232630222967,-0.08747859027740794,0.0
-1353704253504362857,Germany,de,3,8,0,0,0,0.0,0,1,F,False,False,False,True,612,3199,Germany,-0.15957395147482017,-0.08518490197349497,0.0
5483600126828381067,Italy,it,3,8,0,0,0,0.0,5,0,F,True,True,False,True,634,3199,Italy,-0.07964913536311272,-0.15347445431739135,0.0
7710139577550221319,UK,en,3,8,2,0,0,0.0,0,0,F,True,True,False,True,541,3199,UK,-0.1574383776321298,-0.06313999285208759,0.0
8156476174530902722,France,fr,3,8,21,0,0,0.0,0,0,F,True,True,False,True,24,3199,France,-0.11191563621872352,0.13517830271640804,0.0
-2264456802622070197,Germany,de,4,8,10,0,0,0.0,0,0,F,True,False,True,True,39,3199,Germany,-0.13625804565665273,0.02453350443204004,0.0
-6877948526985747704,Spain,es,4,8,11,0,0,0.0,2,0,F,False,False,False,True,43,3199,Spain,-0.10083213622342097,0.007183464587444273,0.0
770976204413309372,UK,en,3,8,4,0,0,0.0,11,0,F,False,False,False,False,75,3199,UK,0.029109589584404124,-0.19493842941161285,0.0
8760179937671419966,France,fr,3,8,8,0,0,0.0,0,0,F,True,False,True,True,289,3199,France,-0.14304889431869786,-0.0004889562996763114,0.0
-6169990191511049942,Italy,it,3,8,2,0,0,0.0,0,0,F,True,False,True,True,339,3199,Italy,-0.15740677955152288,-0.06308488961416485,0.0
-8582308679554289162,France,fr,3,8,1,0,0,0.0,1,0,F,False,False,False,True,71,3199,France,-0.14323910575810597,-0.087331830168485,0.0
-15347373468497924,France,fr,3,8,1,0,0,0.0,0,0,F,False,False,False,True,45,3199,France,-0.1597524675868444,-0.07343507216856655,0.0
2281430610958417609,US,en,3,8,1,0,0,0.0,0,0,F,False,False,False,True,703,3199,US,-0.15985539598802934,-0.07361456687427523,0.0
38999857467095326,US,en,3,8,0,0,0,0.0,0,1,F,False,False,False,True,573,3199,US,-0.15956785085529707,-0.08517426322953957,0.0
-1642886128994445403,France,fr,3,9,8,0,0,0.0,51,9,F,False,False,False,True,17,3199,France,0.7263885535986815,-0.7149208607140245,0.0
-715439917877459861,France,fr,3,8,0,0,0,0.0,0,1,F,False,False,False,True,665,3199,France,-0.159582242060326,-0.08519935975374197,0.0
8739573906409750650,Spain,es,3,8,6,0,0,0.0,0,0,F,True,False,True,True,167,3199,Spain,-0.14781316497133504,-0.021316440759331118,0.0
5170299855246223514,Germany,de,3,8,3,0,0,0.0,0,0,F,False,False,False,True,73,3199,Germany,-0.15497349287689496,-0.05258194560809612,0.0
-8329734394196547083,US,en,3,8,0,0,0,0.0,1,0,F,False,False,False,True,703,3199,US,-0.14572964440056624,-0.09793461469475032,0.0
-6837413858875755863,US,en,4,8,40,0,0,0.0,0,0,F,True,False,True,True,694,3199,US,-0.06461018515069261,0.3372662975870565,0.0
8339861187986869147,US,fr,3,8,1,0,0,0.0,1,0,F,False,False,False,True,703,3199,US,-0.1433379670796089,-0.08750423237822347,0.0
7768946475223908322,Spain,en,3,8,21,0,0,0.0,2,0,F,True,False,True,True,27,3199,Spain,-0.07888124768030746,0.10739815334359194,0.0
666066729088679131,Belgium,en,3,8,8,0,0,0.0,3,0,F,False,False,False,True,202,3199,Belgium,-0.09348299851911569,-0.042134220228851285,0.0
8284040026816342419,France,fr,3,8,1,0,0,0.0,1,0,F,False,False,False,True,692,3199,France,-0.14333624639205106,-0.08750123170685147,0.0
-132368696322721371,Italy,it,3,8,1,0,0,0.0,0,0,F,True,False,True,True,652,3199,Italy,-0.15984741825480675,-0.07360065467064127,0.0
4459178400401903873,Italy,it,3,8,0,0,0,0.0,6,0,M,False,False,False,True,703,3199,Italy,-0.06314249985846393,-0.16738294221449143,0.0
-6850447340777133872,Australia,en,3,8,27,0,0,0.0,3,1,F,False,False,False,True,12,3199,Australia,-0.04535252139873948,0.15493009704481425,0.0
6655980476796278539,France,fr,4,8,17,1,0,0.0,0,0,F,True,False,True,True,30,3199,France,-0.11915144009141168,0.09876322169712067,0.0
6071864434104086475,Netherlands,en,3,8,0,0,0,0.0,1,0,F,True,False,True,True,701,3199,Netherlands,-0.145729331548283,-0.09793406911813723,0.0
-1727053642651263999,US,en,3,8,0,0,0,0.0,2,0,F,False,False,False,True,703,3199,US,-0.12921221549214576,-0.11182428019869856,0.0
3262551808538351097,UK,en,7,8,14,4,3,100.0,1,0,F,False,False,False,False,17,3199,UK,-0.10106266702578963,0.07377676825779962,0.0
8504590539968504964,UK,en,3,8,0,0,0,0.0,0,1,M,False,False,False,True,703,3199,UK,-0.15958818625370746,-0.08520972570939085,0.0
-491983339536768668,UK,en,6,8,9,0,2,0.0,9,0,M,True,False,True,True,306,3199,UK,0.015068020171986649,-0.09994533196298833,0.0
-979757051793659833,France,fr,3,8,27,0,0,0.0,0,0,F,False,False,False,True,30,3199,France,-0.09756651084982917,0.19775895988572983,0.0
-1518376329349261470,Swiss,it,4,8,0,0,0,0.0,0,1,F,False,False,False,True,703,3199,Swiss,-0.15761979876898166,-0.08111622668736523,0.0
-1419272643412239981,US,en,3,8,1,0,0,0.0,0,0,F,False,False,False,True,485,3199,US,-0.15982129508915646,-0.07355509902344776,0.0
5467625528967191020,UK,en,3,8,6,0,0,0.0,0,0,F,True,False,True,True,617,3199,UK,-0.14788355673506343,-0.021439195497277845,0.0
-7952385890170838899,Italy,it,3,8,40,0,0,0.0,9,1,F,True,True,False,True,59,3199,Italy,0.08483650519557262,0.20717425308556633,0.0
1009269081730841843,République tchèque,en,4,8,2,0,0,0.0,27,1,F,False,False,False,True,15,3199,Other,0.2932417575857188,-0.43508875230600835,0.0
-111926740216830494,UK,en,5,8,25,0,0,0.0,0,13,F,True,False,True,False,11,3199,UK,-0.06384458670697185,0.16994828153289793,0.0
-3780828459028966712,France,fr,3,8,0,0,0,0.0,1,0,F,False,False,False,True,701,3199,France,-0.145729331548283,-0.09793406911813723,0.0
-3221566938568090794,Denmark,en,3,8,1,0,0,0.0,0,0,F,True,False,True,True,276,3199,Denmark,-0.1597886020255582,-0.07349808626737916,0.0
5184340305080143922,US,en,3,8,2,0,0,0.0,2,0,F,False,False,False,True,101,3199,US,-0.12433469231297674,-0.09079929700510284,0.0
7327897034012603389,UK,en,4,9,27,0,0,0.0,1,7,F,True,False,True,True,25,3199,UK,-0.05739166075911759,0.18416054825014755,0.0
1494935113852970413,US,en,3,8,5,0,0,0.0,0,0,F,True,True,False,True,475,3199,US,-0.15025302154391096,-0.03183084187427483,0.0
-4296109794156590471,Spain,es,3,8,6,0,0,0.0,0,0,F,True,False,True,False,574,3199,Spain,-0.1478768304109738,-0.021427465600096268,0.0
-6157150918783000331,France,fr,3,8,0,0,0,0.0,1,0,F,False,False,False,True,703,3199,France,-0.14572964440056624,-0.09793461469475032,0.0
-707350252975782312,Luxembourg,en,52,3,137,0,30,90.0,117,80,F,True,False,True,False,11,3199,Other,2.409329995874347,-0.15166889000047912,1.0
3210494551911211843,US,en,3,8,8,0,0,0.0,0,0,F,False,False,False,True,614,3199,US,-0.14309973281472385,-0.0005776124993044859,0.0
-1360420536240288073,UK,en,3,8,1,0,0,0.0,3,0,F,False,False,False,True,703,3199,UK,-0.11030310926276797,-0.1152835633861199,0.0
4453466019860564208,UK,en,3,8,3,0,0,0.0,0,0,F,True,False,True,True,81,3199,UK,-0.15497474428602798,-0.0525841279145485,0.0
-7312293233523508729,France,fr,3,8,6,0,0,0.0,0,0,F,True,False,True,True,354,3199,France,-0.14784241665981773,-0.02136745217265565,0.0
-8827593290169131444,Italy,it,3,8,3,0,0,0.0,2,0,F,False,False,False,True,308,3199,Italy,-0.12197539520333443,-0.08042538186803143,0.0
3608560599103775268,France,fr,3,9,5,0,0,0.0,2,1,F,True,False,True,True,158,3199,France,-0.11143364740499498,-0.05633864897265539,0.0
-3017476663844212234,UK,en,3,8,0,0,0,0.0,0,1,F,False,False,False,True,664,3199,UK,-0.15958208563418436,-0.08519908696543547,0.0
8006722760515677093,UK,fr,3,8,1,0,0,0.0,1,0,F,False,False,False,True,360,3199,UK,-0.1432843129130337,-0.08741066598907743,0.0
-2676255323479773778,Italy,it,3,8,10,0,0,0.0,0,0,F,False,False,False,True,146,3199,Italy,-0.13824317073853176,0.02041081706121379,0.0
8985383601770975186,US,en,3,8,1,0,0,0.0,0,0,F,False,False,False,True,703,3199,US,-0.15985539598802934,-0.07361456687427523,0.0
-3181741089742704404,France,fr,5,8,0,0,1,0.0,0,0,M,False,False,False,True,649,3199,France,-0.157718914435801,-0.07442103463278248,0.0
-7442729565944139217,US,en,3,8,1,0,0,0.0,0,0,F,False,False,False,True,671,3199,US,-0.1598503903514975,-0.0736058376484657,0.0
-9153792384206474142,France,fr,3,8,1,0,0,0.0,1,0,F,True,False,True,True,702,3199,France,-0.14333781065346726,-0.08750395958991693,0.0
-4713300898832794415,France,fr,3,8,1,0,0,0.0,1,0,F,False,False,False,True,12,3199,France,-0.1432298766157505,-0.08731573565839867,0.0
-2652065262806403306,UK,en,3,18,0,0,0,0.0,4,1,F,False,False,False,True,34,3199,UK,-0.06265339973225482,-0.09708762699881412,0.0
-1801957017212061210,Australia,en,3,8,1,0,0,0.0,0,0,F,False,False,False,True,645,3199,Australia,-0.15984632327181542,-0.07359874515249548,0.0
2455293194713846649,US,en,5,9,82,0,0,0.0,5,5,M,True,False,True,True,112,3199,US,0.13685731182706462,0.7086722331198654,0.0
-1321669588279637004,Italy,it,3,8,3,0,0,0.0,0,0,F,True,False,True,True,430,3198,Italy,-0.15502933700945276,-0.05267933103353386,0.0
6191227260261871233,UK,en,3,8,6,0,0,0.0,0,0,F,False,False,False,True,362,3198,UK,-0.14784366806895072,-0.02136963447910803,0.0
-2218025824535515969,UK,en,3,8,2,0,0,0.0,0,0,F,False,False,False,True,476,3198,UK,-0.15742820993292464,-0.06312226161216196,0.0
6042034314195291061,France,fr,3,8,3,0,0,0.0,0,0,F,True,False,True,True,324,3198,France,-0.15501275583844124,-0.05265041547303973,0.0
1463481423418063949,Spain,es,3,8,11,0,0,0.0,37,0,F,False,False,False,True,702,3198,Spain,0.47520640325924246,-0.4832280945667843,0.0
2262463044791388102,Netherlands,en,4,8,134,0,0,0.0,3,0,F,True,False,True,True,44,3198,Netherlands,0.20986144673661095,1.2762305512279923,0.0
-7076723336101643265,Ireland,en,3,8,0,0,0,0.0,1,1,F,False,False,False,True,560,3198,Other,-0.1430483884070356,-0.09906038248550267,0.0
3279834292680599271,Hong Kong,en,3,8,1,0,0,0.0,0,0,F,True,False,True,True,702,3198,Other,-0.1598552395618877,-0.07361429408596872,0.0
-6299471517913955345,US,en,4,8,1,0,0,0.0,1,1,F,False,False,False,True,681,3198,US,-0.13870725116448826,-0.08456950853204259,0.0
8608027653714685227,Germany,de,4,9,0,0,0,0.0,1,0,M,True,True,False,False,696,3198,Germany,-0.14068411975294623,-0.08948937961965002,0.0
-6876660623506093236,Germany,de,3,8,10,0,0,0.0,0,0,M,True,False,True,True,604,3198,Germany,-0.13831481391139303,0.0202858800168147,0.0
-8810062445138265358,France,fr,3,8,1,0,0,0.0,3,0,F,False,False,False,True,453,3198,France,-0.11026400272736332,-0.1152153663094829,0.0
-3230268102703729921,US,en,3,8,0,0,0,0.0,0,2,F,False,False,False,True,702,3198,US,-0.15692914277228662,-0.08637422943967306,0.0
4653144451868098208,US,en,5,8,5,0,0,0.0,0,0,F,True,False,True,False,86,3198,US,-0.1462553968053697,-0.023537729178976403,0.0
1339658190342528900,UK,en,3,10,155,0,0,0.0,4,1,F,False,False,False,True,30,3198,UK,0.2834488732814772,1.4848241109366436,0.0
-4117653716465234000,France,fr,11,9,3,0,1,0.0,0,0,F,True,False,True,False,568,3198,France,-0.13564484486720024,-0.014196971163288996,0.0
-3519485359649821429,Russia,en,3,8,28,0,0,0.0,2,0,F,True,False,True,True,546,3198,Other,-0.06222069160110609,0.18026925242818131,0.0
6969477268659081954,Germany,de,3,8,1,0,0,0.0,0,0,M,False,False,False,True,53,3198,Germany,-0.15975371899597732,-0.07343725447501892,0.0
-5529823753131568311,Italy,it,3,8,1,0,0,0.0,12,0,F,False,False,False,True,628,3198,Italy,0.038365482873637516,-0.24027009379866282,0.0
5053965621116916927,Italy,it,3,8,2,0,0,0.0,0,0,F,True,True,True,True,625,3198,Italy,-0.15745151742802568,-0.06316290706983764,0.0
4740591746296309284,France,fr,3,8,2,0,0,0.0,0,0,F,True,False,True,True,291,3198,France,-0.1573992710967252,-0.06307179577545048,0.0
-4487319191407992163,US,en,3,8,2,0,0,0.0,0,0,F,False,False,False,True,540,3198,US,-0.15743822120598816,-0.06313972006378105,0.0
-4583075004283280214,US,en,3,8,3,0,0,0.0,1,0,F,True,False,True,True,656,3198,US,-0.13854726040903811,-0.06663064669476197,0.0
6398786941290626549,France,fr,3,8,16,0,0,0.0,0,0,M,True,True,False,True,702,3198,France,-0.12398007974752762,0.08284144066193408,0.0
1154634834971190650,Spain,es,8,9,1,0,0,0.0,0,0,F,True,False,True,True,534,3198,Spain,-0.14691098036656394,-0.04875114400541176,0.0
5249402990563449804,US,en,3,8,1,0,0,0.0,0,0,F,True,False,True,True,104,3198,US,-0.15976169672919985,-0.07345116667865285,0.0
4048233079011740803,Italy,it,4,8,1,3,1,0.0,0,0,F,True,False,True,True,44,3198,Italy,-0.15611061733409495,-0.06427535654891829,0.0
6377437218413536577,US,en,4,8,0,0,1,0.0,0,0,M,True,False,True,True,251,3198,US,-0.15962504431616273,-0.07840596390880188,0.0
8636453602387734468,UK,en,3,8,10,0,0,0.0,0,0,F,True,False,True,True,134,3198,UK,-0.1382412936248323,0.020414090520892367,0.0
7924581118423879806,US,en,6,9,38,1,0,0.0,8,0,F,False,False,False,False,266,3198,US,0.07018911549598865,0.21915637285123352,0.0
-1255517937566602910,Spain,es,3,8,0,0,0,0.0,4,0,F,False,False,False,True,27,3198,Spain,-0.09607161360357072,-0.1394192063113684,0.0
6901386217225620117,US,en,3,8,6,0,0,0.0,7,1,F,False,False,False,True,600,3198,US,-0.029600008076433516,-0.11982699314229284,0.0
-3064365395372315419,Canada,en,3,8,2,0,0,0.0,2,0,F,False,False,False,True,77,3198,Canada,-0.12433093808557787,-0.09079275008574564,0.0
1841642541926339298,UK,en,3,8,7,0,0,0.0,2,1,F,False,False,False,True,19,3198,UK,-0.10970459170929812,-0.039789793299920356,0.0
-7571689079629099515,France,fr,3,8,2,0,0,0.0,0,0,F,True,True,False,True,702,3198,France,-0.15746356224093042,-0.06318391176944185,0.0
8754195200287076937,France,fr,3,8,3,0,0,0.0,0,0,M,True,False,True,True,50,3198,France,-0.15496989507563777,-0.052575671477045526,0.0
-6434667368099435005,US,en,3,8,1,0,0,0.0,0,0,F,True,False,True,True,335,3198,US,-0.15979783116791366,-0.07351418077746548,0.0
6999873720372718866,Spain,es,3,8,0,0,0,0.0,2,1,F,False,False,False,True,693,3198,Spain,-0.12655176417545042,-0.11298632883422177,0.0
2655903208650760863,France,fr,3,8,0,0,0,0.0,0,1,F,False,False,False,True,417,3198,France,-0.15954344837720458,-0.08513170825371803,0.0
1886757863076971751,Netherlands,en,3,8,1,0,0,0.0,0,0,F,False,False,False,True,702,3198,Netherlands,-0.1598552395618877,-0.07361429408596872,0.0
-2154747555359803740,US,en,3,8,13,0,0,0.0,0,0,F,True,False,True,True,611,3198,US,-0.1311408769315123,0.05157511744824942,0.0
3555097491720257606,US,en,3,8,0,0,0,0.0,1,0,F,False,False,False,True,205,3198,US,-0.14565174418204027,-0.09779876611808927,0.0
1338800517323874411,UK,en,3,8,6,0,0,0.0,0,0,F,True,False,True,True,689,3198,UK,-0.14789481941726,-0.021458836255349292,0.0
-1945527968995946096,US,en,3,8,1,0,0,0.0,0,0,M,True,False,True,True,702,3198,US,-0.1598552395618877,-0.07361429408596872,0.0
-8572965757438713717,US,en,6,9,1,0,0,0.0,5,1,M,True,False,True,True,348,3198,US,-0.06557262847629304,-0.1275005074627748,0.0
4221253085681957814,UK,en,3,8,1,0,0,0.0,0,0,F,True,False,True,True,685,3198,UK,-0.15985258031748018,-0.07360965668475739,0.0
-6815030746651993484,France,fr,3,9,5,0,1,0.0,0,0,F,True,False,True,True,319,3198,France,-0.14656963999382908,-0.02601627441810957,0.0
-5599604777761076793,US,en,3,8,22,0,0,0.0,15,1,F,True,False,True,True,275,3198,US,0.1408570988222736,-0.06396954390982082,0.0
7196397528054988562,US,en,3,8,0,0,0,0.0,7,0,F,True,False,True,True,496,3198,US,-0.046592690738728446,-0.1812161405389842,0.0
-5977521623213713402,UK,en,3,8,2,0,0,0.0,0,0,F,False,False,False,True,631,3198,UK,-0.15745245598487545,-0.06316454379967691,0.0
5777210837487145326,Austria,de,3,8,3,0,0,0.0,0,0,M,True,False,True,True,558,3198,Other,-0.15504935955557994,-0.05271424793677207,0.0
4315912065348478568,UK,en,3,8,2,0,2,100.0,11,1,F,False,False,False,True,29,3198,UK,0.02815819138445625,-0.21410705041032443,0.0
-2610124526745309947,US,en,3,8,3,0,0,0.0,0,0,F,False,False,False,True,702,3198,US,-0.15507188491997306,-0.052753529452914984,0.0
6181238579372720714,Netherlands,en,4,8,109,0,0,0.0,0,0,F,True,False,True,True,85,3198,Netherlands,0.10051081351560966,1.0571288055060972,0.0
-1618661156322957572,Netherlands,en,3,8,0,0,0,0.0,0,1,F,False,False,False,True,702,3198,Netherlands,-0.15958802982756584,-0.08520945292108432,0.0
-2977534190407621588,Spain,es,4,9,1,0,0,0.0,0,0,F,True,False,True,True,136,3198,Spain,-0.15472227270110298,-0.06501657034750793,0.0
7065402569847007241,Japon,en,6,8,0,0,0,0.0,0,2,F,False,False,False,True,39,3198,Other,-0.15092026978621614,-0.07391287372635477,0.0
5959760460678321443,US,en,3,8,1,0,0,0.0,0,0,F,False,False,False,True,583,3198,US,-0.15983662485103511,-0.07358183227748946,0.0
-6543986009659073083,Russia,en,3,9,6,0,0,0.0,0,0,F,False,False,False,True,91,3198,Other,-0.14472523440466925,-0.016945882313104586,0.0
7337871503057863895,US,en,3,8,4,0,0,0.0,0,0,F,True,False,True,True,702,3198,US,-0.1526802075990157,-0.04232314713638816,0.0
9084921892408687926,Italy,it,3,8,40,0,0,0.0,0,0,F,False,False,False,True,29,3198,Italy,-0.06647454925124212,0.3333542027888855,0.0
-8998256572370248506,Sweden,en,3,8,6,0,0,0.0,0,0,F,True,True,False,True,28,3198,Sweden,-0.14779142173765009,-0.021278523184720934,0.0
-8424965401592443353,US,en,3,8,5,0,0,0.0,2,0,F,False,False,False,True,17,3198,US,-0.11714652055420877,-0.05948523583777221,0.0
-923047973174420510,Italy,it,3,8,1,0,0,0.0,0,0,F,False,False,False,True,702,3198,Italy,-0.1598552395618877,-0.07361429408596872,0.0
-6123903629482478517,US,en,3,9,3,0,0,0.0,0,1,F,True,False,True,True,577,3198,US,-0.14931740241708868,-0.04953438089825631,0.0
